CaseRef,CaseId,CaseSystemId,NamedIndividual,AccusedRef,CaseStart_date,CaseStart_date_as_date,Case_date,Case_date_as_date,Age_at_case,CaseCommonName,Commission,Complaint,Correspondence,Chronicle,Other,Suspects_text,UNorthodoxRelPract_p,UNorthodoxRelPract_s,Consulting_p,Consulting_s,Demonic_p,Demonic_s,Demonic_possess_p,Demonic_possess_s,Fairies_p,Fairies_s,Folk_healing_p,Folk_healing_s,Maleficium_p,Maleficium_s,Midwifery_p,Midwifery_s,ImplicatedByAnother_p,ImplicatedByAnother_s,Neighbhd_dispute_p,Neighbhd_dispute_s,PoliticalMotive_p,PoliticalMotive_s,PropertyMotive_p,PropertyMotive_s,RefusedCharity_p,RefusedCharity_s,Treason_p,Treason_s,Other_p,Other_s,OtherText,NotEnoughInfo_p,NotEnoughInfo_s,WhiteMagic_p,WhiteMagic_s,Charnotes,DemonicPact,DevilNotes,WitchesMeeting,MeetingName,DevilPresent,Maleficium,CommunalSex,DevilWorship,FoodAndDrink,Dancing,Singing,SingingText,OtherPractices,MeetingNotes,Elphane/Fairyland,Food/Drink,SpecificVerbalFormulae,SpecificRitualActs,Familiars,Shape-Changing,Dreams/Visions,UnorthodoxReligiousPractice,SympatheticMagic,Ridingdead,FolkNotes,HumanIllness,HumanDeath,AnimalIllness,AnimalDeath,FemaleInfertility,MaleImpotence,AggravatingDisease,TransferringDisease,LayingOn,Removalbewitchment,Quarreling,Cursing,Poisoning,RecHealer,HealingHumans,HealingAnimals,Midwifery,DiseaseNotes,PropertyDamage,WeatherModification,OtherMaleficiaNotes,OtherChargesNotes,ClaimedBewitched,ClaimedPossessed,AdmitLesserCharge,ClaimedNaturalCauses,Nodefence,DefenseNotes,CaseNotes,Createdby,Createdate,Lastupdatedby,Lastupdatedon
"C/EGD/2541",2541,"EGD",-1,"A/EGD/2450","23/5/1639","05/23/39 00:00:00","20/7/1650","07/20/50 00:00:00",,"Douglas,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,"This may be case of folk healing rather than malefice, as the witnesses who complained about MD all came from Dysart but MD was from Kirkcaldy. It was also stated that MD had been requested to attend so she would have to have travelled a distance to get to Dysart and the malefice appeared to result from her healing rituals.",0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,"Witnesses reported to the presbytery that MD had been requested to attend a woman in ?labour or who was ill. The women recovered after MD took her by the hand but the servant who had opened the door  then took ill and later died. A child also died.",0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/30/02 14:09:50"
"C/EGD/2542",2542,"EGD",-1,"A/EGD/2451","10/9/1640","09/10/40 00:00:00","10/9/1640","09/10/40 00:00:00",,"Lindsay,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"Cannot find the full citation for this.

The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 14:10:03"
"C/EGD/2543",2543,"EGD",-1,"A/EGD/2452","28/4/1647","04/28/47 00:00:00","28/4/1647","04/28/47 00:00:00",,"Thomson,Isobel",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"Cannot find the full citation for this.

The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 14:10:17"
"C/EGD/2544",2544,"EGD",-1,"A/EGD/2453","5/5/1636","05/05/36 00:00:00","5/5/1636","05/05/36 00:00:00",,"Hutchen,William",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"Cannot find the full citation for this.

The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 14:10:52"
"C/EGD/2545",2545,"EGD",0,,"20/7/1642","07/20/42 00:00:00","20/7/1642","07/20/42 00:00:00",,"3 unnamed witches",,,,,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"Some persons accused from Kinglessie, Fife.","SMD","05/15/01 17:00:16","jhm","10/30/02 14:11:58"
"C/EGD/2546",2546,"EGD",-1,"A/EGD/2455","21/9/1642","09/21/42 00:00:00","21/9/1642","09/21/42 00:00:00",,"Wilsone,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","01/22/02 10:20:17"
"C/EGD/2547",2547,"EGD",-1,"A/EGD/2456","31/1/1644","01/31/44 00:00:00","31/1/1644","01/31/44 00:00:00",,"Baxter,Lilias",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","LEM","12/05/02 12:56:25"
"C/EGD/2548",2548,"EGD",-1,"A/EGD/2457","31/1/1644","01/31/44 00:00:00","31/1/1644","01/31/44 00:00:00",,"Rankyne,Janet",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","01/22/02 10:45:32"
"C/EGD/2549",2549,"EGD",-1,"A/EGD/2458","27/3/1644","03/27/44 00:00:00","9/10/1644","10/09/44 00:00:00",,"Bennettie,Agnes",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/30/02 14:25:48"
"C/EGD/255",255,"EGD",-1,"A/EGD/244","31/3/1658","03/31/58 00:00:00","6/4/1658","04/06/58 00:00:00",,"Neving,Christian",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/30/02 14:26:29"
"C/EGD/2550",2550,"EGD",-1,"A/EGD/2459","27/3/1644","03/27/44 00:00:00","9/10/1644","10/09/44 00:00:00",,"Cuningham,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","01/22/02 12:05:23"
"C/EGD/2551",2551,"EGD",-1,"A/EGD/2460","27/3/1644","03/27/44 00:00:00","9/10/1644","10/09/44 00:00:00",,"Halkhead,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/30/02 14:29:23"
"C/EGD/2552",2552,"EGD",-1,"A/EGD/2461","11/8/1597","08/11/97 00:00:00","11/8/1597","08/11/97 00:00:00",,"Williamsone,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"
The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 14:30:14"
"C/EGD/2554",2554,"EGD",-1,"A/EGD/2463","11/8/1587","08/11/87 00:00:00","11/8/1597","08/11/97 00:00:00",,"Rannaldsone,Issobell",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 14:46:07"
"C/EGD/2555",2555,"EGD",-1,"A/EGD/2464","17/8/1597","08/17/97 00:00:00","17/8/1597","08/17/97 00:00:00",,"Rutherford,Marion",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research. Julian Goodare noted that she was cautioned to appear and had been identifed by Marion Ewyng.","SMD","05/15/01 17:00:16","jhm","10/30/02 15:24:11"
"C/EGD/2556",2556,"EGD",-1,"A/EGD/2465","17/8/1597","08/17/97 00:00:00","17/8/1597","08/17/97 00:00:00",,"Hoicon,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 15:39:49"
"C/EGD/2557",2557,"EGD",-1,"A/EGD/2466","17/8/1597","08/17/97 00:00:00","17/8/1597","08/17/97 00:00:00",,"Patersone,William",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research. Julian Goodare checked the burgh court book and noted that he had been identifed by Agnes Ewying.","SMD","05/15/01 17:00:16","jhm","11/11/02 12:25:21"
"C/EGD/2558",2558,"EGD",-1,"A/EGD/2467","17/8/1597","08/17/97 00:00:00","17/8/1597","08/17/97 00:00:00",,"Bennett,Janet",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research. Julian Goodare checked the burgh court book and noted that she was cautioned to appear.","SMD","05/15/01 17:00:16","jhm","10/30/02 15:46:54"
"C/EGD/2559",2559,"EGD",-1,"A/EGD/2468","17/8/1597","08/17/97 00:00:00","17/8/1597","08/17/97 00:00:00",,"Osatt,Bessie",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research. Julian Goodare checked the burgh court book and noted that she was cautioned to appear.","SMD","05/15/01 17:00:16","jhm","10/30/02 15:50:45"
"C/EGD/256",256,"EGD",-1,"A/EGD/245","31/3/1658","03/31/58 00:00:00","6/4/1658","04/06/58 00:00:00",,"Wallace,Agnes",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/30/02 15:54:45"
"C/EGD/2560",2560,"EGD",-1,"A/EGD/2469","17/8/1597","08/17/97 00:00:00","17/8/1597","08/17/97 00:00:00",,"Jak,Isobell",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research. 
Julian Goodare checked the Kirkcaldy Burgh Court Book and noted that she was cautioned to appear.","SMD","05/15/01 17:00:16","jhm","10/30/02 15:58:44"
"C/EGD/2561",2561,"EGD",-1,"A/EGD/2470","17/8/1597","08/17/97 00:00:00","17/8/1597","08/17/97 00:00:00",,"Scott,Bessie",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research. 
Julian Goodare checked the Kirkcaldy Burgh Court Book and noted that she was cautioned to appear.","SMD","05/15/01 17:00:16","jhm","10/30/02 15:59:12"
"C/EGD/2562",2562,"EGD",-1,"A/EGD/2471","17/8/1597","08/17/97 00:00:00","17/8/1597","08/17/97 00:00:00",,"Hoggone,Geillis",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research. 
Julian Goodare checked the Kirkcaldy Burgh Court Book and noted that she was cautioned to appear.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:02:53"
"C/EGD/2563",2563,"EGD",-1,"A/EGD/2472","17/8/1597","08/17/97 00:00:00","17/8/1597","08/17/97 00:00:00",,"Blakatt,Beigis",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research. 
Julian Goodare checked the Kirkcaldy Burgh Court Book and noted that she was cautioned to appear.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:04:29"
"C/EGD/2564",2564,"EGD",-1,"A/EGD/2473","17/8/1597","08/17/97 00:00:00","17/8/1597","08/17/97 00:00:00",,"Jamieson,Thomas",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:05:19"
"C/EGD/2565",2565,"EGD",-1,"A/EGD/2474","17/8/1597","08/17/97 00:00:00","17/8/1597","08/17/97 00:00:00",,"Jonstoun,Isobell",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research. 
Julian Goodare checked the Kirkcaldy Burgh Court Book and noted that she was cautioned to appear.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:05:45"
"C/EGD/2566",2566,"EGD",-1,"A/EGD/2475","17/8/1597","08/17/97 00:00:00","17/8/1597","08/17/97 00:00:00",,"Elder,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research. 
Julian Goodare checked the Kirkcaldy Burgh Court Book and noted that she was cautioned to appear.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:07:14"
"C/EGD/2568",2568,"EGD",-1,"A/EGD/2477","2/8/1619","08/02/19 00:00:00","2/8/1619","08/02/19 00:00:00",,"Hevrie,Isobel",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.  It is possible that she was not accused of witchcraft at all, but rather accused of Charming a separate but related ecclesiastical crime.  MacDonald's description in The Witches of Fife, does not make this clear.","SMD","05/15/01 17:00:16","LEM","11/19/02 11:44:25"
"C/EGD/257",257,"EGD",-1,"A/EGD/246","31/3/1658","03/31/58 00:00:00","6/4/1658","04/06/58 00:00:00",,"Gottray,Annabell",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/30/02 16:09:20"
"C/EGD/2570",2570,"EGD",-1,"A/EGD/2479","4/4/1626","04/04/26 00:00:00","4/4/1626","04/04/26 00:00:00",,"Pirie,Janet",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:11:00"
"C/EGD/2571",2571,"EGD",-1,"A/EGD/2480","4/4/1626","04/04/26 00:00:00","4/4/1626","04/04/26 00:00:00",,"Stark,Janet",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:12:00"
"C/EGD/2572",2572,"EGD",-1,"A/EGD/2481","4/4/1626","04/04/26 00:00:00","4/4/1626","04/04/26 00:00:00",,"Birrell,Helen",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:13:25"
"C/EGD/2574",2574,"EGD",-1,"A/EGD/2483","30/8/1634","08/30/34 00:00:00","30/8/1634","08/30/34 00:00:00",,"Rowane,Helen",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:14:12"
"C/EGD/2575",2575,"EGD",-1,"A/EGD/2484","30/8/1634","08/30/34 00:00:00","30/8/1634","08/30/34 00:00:00",,"Rowane,Kath",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:16:30"
"C/EGD/2576",2576,"EGD",-1,"A/EGD/2485","30/8/1634","08/30/34 00:00:00","30/8/1634","08/30/34 00:00:00",,"Astrin,Grissel",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:17:05"
"C/EGD/2577",2577,"EGD",-1,"A/EGD/2486","30/8/1634","08/30/34 00:00:00","30/8/1634","08/30/34 00:00:00",,"Dusone,Jonet",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:18:08"
"C/EGD/2578",2578,"EGD",-1,"A/EGD/2487","3/1/1643","01/03/43 00:00:00","3/1/1643","01/03/43 00:00:00",,"Cuthbertsone,Margaret",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:18:18"
"C/EGD/2579",2579,"EGD",-1,"A/EGD/2488","3/1/1643","01/03/43 00:00:00","3/1/1643","01/03/43 00:00:00",,"Henrysone,Jonnet",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:18:58"
"C/EGD/258",258,"EGD",-1,"A/EGD/247","31/3/1658","03/31/58 00:00:00","6/4/1658","04/06/58 00:00:00",,"Tait,Jonnet",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,,"SMD","05/15/01 17:00:16","jhm","10/30/02 16:20:55"
"C/EGD/2580",2580,"EGD",-1,"A/EGD/2489","1/3/1643","03/01/43 00:00:00","1/3/1643","03/01/43 00:00:00",,"Kinsman,Agnes",,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,,0,,0,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,0,0,0,0,0,,"The project did not check MacDonald's reference to this printed secondary source as part of the research.","SMD","05/15/01 17:00:16","jhm","10/30/02 16:22:58"
